ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nCl,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC6c,ATSC7c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0c,AATSC1c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0i,AATSC2i,AATSC6i,AATSC7i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,MATS6c,MATS7c,MATS8c,MATS8m,MATS8v,MATS7e,MATS8e,MATS7s,MATS8s,GATS6c,GATS7c,GATS8c,GATS6m,GATS7m,GATS8m,GATS8v,GATS6e,GATS7e,GATS8e,GATS6p,GATS7p,GATS8p,GATS7i,GATS8i,GATS6s,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMin8_Bhv,SpMax3_Bhe,SpMax4_Bhe,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMax3_Bhp,SpMax4_Bhp,SpMax5_Bhp,SpMax6_Bhp,SpMax7_Bhp,SpMax8_Bhp,SpMin6_Bhp,SpMin7_Bhp,SpMin8_Bhp,SpMax4_Bhi,SpMax5_Bhi,SpMax6_Bhi,SpMax7_Bhi,SpMax8_Bhi,SpMin3_Bhi,SpMin4_Bhi,SpMin5_Bhi,SpMin6_Bhi,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,SC-3,VC-3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,Sv,Sse,Spe,Sare,Sp,Si,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHsNH2,nHssNH,nHaaNH,nHaaCH,nHCsats,nHCsatu,nHother,nsCH3,nssCH2,naaCH,nsssCH,ndssC,naasC,naaaC,nssssC,nsNH2,nssNH,naaNH,ndsN,naaN,nsOH,ndO,nssO,nsF,nddssS,nsCl,SHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHsNH2,SHssNH,SHaaCH,SHCsats,SHother,SsCH3,SssCH2,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SsNH2,SdNH,SssNH,SaaNH,StN,SdsN,SaaN,SsssN,SaasN,SsOH,SdO,SssO,SaaO,SsOm,SsF,SaaS,SddssS,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minsCH3,minssCH2,minaaCH,mindssC,minaasC,minssssC,minsNH2,mindNH,minssNH,minaaNH,mintN,mindsN,minaaN,minsssN,minaasN,minsOH,mindO,minssO,minaaO,minsOm,minsF,minaaS,minddssS,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxsCH3,maxssCH2,maxaaCH,maxaasC,maxsNH2,maxdNH,maxssNH,maxaaNH,maxtN,maxdsN,maxaaN,maxsssN,maxaasN,maxsOH,maxdO,maxssO,maxaaO,maxsOm,maxsF,sumI,meanI,gmax,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_Beta,ETA_Beta_s,ETA_Beta_ns,ETA_dBeta,ETA_Beta_ns_d,ETA_Eta,ETA_Eta_R,ETA_Eta_F,ETA_Eta_L,ETA_Eta_R_L,ETA_Eta_F_L,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,CIC0,CIC1,CIC2,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-22,MDEN-23,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nRing,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nTRing,nT5Ring,nT6Ring,nT9Ring,nT10Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,nF9HeteroRing,nF10HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT10HeteroRing,nRotB,nRotBt,LipinskiFailures,topoRadius,topoDiameter,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE3_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW4,SRW5,SRW6,SRW7,SRW8,SRW9,SRW10,TSRW,MW,AMW,WTPT-1,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
-1.1763,1.38368169,18.3609,24.195551,6,6,20,13,7,7,1,4,1,0,0,0,3264.872948,3346.963241,3995.897125,3669.946183,2772.329039,1559.991781,1620.839583,1528.598646,110.881008,4887.859041,5887.4774,8153.347109,8423.125736,6531.557003,3801.797189,2175.894689,1690.150852,579.0479587,172.165209,166.525108,261.621656,320.406016,319.977598,245.806726,112.111928,98.648424,65.105856,34.82740633,41.34146983,56.57627909,59.92576117,45.88486542,28.02061759,15.17559036,8.49800432,3.942080216,3242.35907,2936.600388,4636.235495,5989.45852,6163.336818,5168.521437,2321.384807,1584.782445,1308.746791,230.4383573,74.15123457,245.9444444,203.3888889,215.2993827,134.2067901,45.21296296,237.6574074,44.0,163.2436474,167.3481621,128.8999073,94.10118418,72.95602734,51.99972603,115.7742559,169.844294,15.840144,244.3929521,294.37387,263.0111971,215.977583,171.883079,126.726573,155.4210492,187.7945391,82.72113695,8.60826045,8.439408258,8.215538872,8.420463105,8.193557533,8.007994857,10.960936,9.300836571,0.944222702,0.563154317,162.1179535,146.8300194,149.5559837,153.5758595,162.1930742,172.2840479,165.8132005,176.0869383,186.9638272,11.52191787,3.707561728,7.933691756,5.215099715,5.665773229,4.473559671,3.229497354,26.4063786,6.285714286,0.54963827,-0.396271185,0.237971553,-0.052643236,0.018697647,-0.225015186,0.508814208,1240.881427,245.0540904,-187.5028964,-519.8176678,-793.0511933,144.9501336,730.8309694,-46.48234764,-358.2919683,913.0095464,145.413787,-102.3751313,-379.8368337,-600.870076,274.8237534,300.3863874,-195.1895782,-44.11714624,3.19292455,-0.19161605,1.732702197,-1.292268723,-2.324252595,-1.501229275,0.534645115,2.748884553,-1.501336742,7.060646637,0.005136817,-0.572190984,-2.200345483,-3.105154525,2.271659962,-0.889056716,-0.758403957,1.194798677,32.35091599,4.88981604,4.531878854,-14.70009261,-18.46460962,4.859812831,-8.42783386,2.379597103,7.027781974,98.73032836,-30.99183385,57.55776728,-22.13170632,-51.04642447,-46.29475094,-7.962104338,87.37647912,-40.77857875,0.027481914,-0.019813559,62.04407136,12.25270452,-6.048480528,-13.32865815,-20.86976824,4.83167112,52.2022121,-5.164705293,-51.1845669,45.65047732,7.270689348,-3.30242359,-9.739405993,-15.81237042,9.160791779,21.45617053,-21.68773091,-6.302449462,1.6175458,0.14618964,-0.601988133,0.264399678,1.003968853,4.936516418,-1.549591692,1.85670217,-0.567479649,-1.34332696,-1.543158365,-0.568721738,9.70849768,-5.82551125,-0.584839673,2.05716796,-1.591731842,-0.824971118,-0.138058786,1.913177791,-1.343449707,1.966669785,-1.18008546,1.68950024,0.154744634,3.294603332,0.500310658,1.032939689,1.659519402,0.893578002,0.614702481,0.199630339,3.030358663,1.312255103,1.073050375,0.057155066,0.75369978,0.036822653,0.965315258,0.174757474,2.790429289,46.81555125,23.8320678,37.65071357,48.03945234,3.695342488,23.8320678,1.767857143,-1.349000863,92.89716379,7.145935676,5.89094105,46.81894329,23.83212063,37.65104067,48.04081182,3.695447063,23.83212063,1.764921197,-1.348041322,92.95050398,7.150038768,5.891687277,65.11665152,31.67946393,47.88942792,64.17018493,4.936168072,31.67946393,-1.757723665,-2.359193804,90.48017981,6.960013831,5.856670065,56.04951633,28.62755731,44.16370854,57.06963797,4.389972151,28.62755731,1.205598298,-2.984870981,89.08195805,6.852458311,5.83642387,68.27951666,31.92814786,48.47619497,66.50730911,5.115946854,31.92814786,-4.423220945,-1.206316455,143.1331545,11.01024266,6.452907952,59.63380387,30.23234485,46.46821081,60.33686111,4.641297009,30.23234485,0.830885834,-3.939689619,101.9055981,7.838892165,6.011260939,134.3201699,66.12663578,112.6067337,133.763511,10.28950084,66.12663578,-1.357482993,0.554658308,-0.766223921,54.63132715,4.202409781,5.200789718,0,31.97207166,-0.331106205,0.266876033,4.177385112,10.78304582,13,20,17,11,4,3,3,9,14.426449,4.71646184,3.734324313,3.126041392,2.619181914,2.271197061,2.035245015,1.731008837,1.332028973,0.310513972,0.272497822,0.214093173,2.895502512,2.645815032,2.171845502,1.785436351,1.347925051,1.053336623,0.537665789,0.259893978,0.150156259,3.145165673,2.771820215,2.42415796,2.267690533,1.944633099,1.517793787,0.334390482,0.10141657,2.860269242,2.665925019,2.148574492,1.786830462,1.272490632,1.134811365,0.518889944,0.287684327,0.041902902,2.838078588,2.533631111,2.332230715,1.980479459,1.721464227,0.942202397,0.738564276,0.266876774,0.011686327,4.665513048,3.769230769,3.698665167,3.610860393,3.059277535,2.753190473,2.493370358,0.701373197,0.176605627,0.039639845,0.086939014,1,5,1,0,0,0,2.010362971,0.485110607,2.902321833,3.100819995,2.950118358,0.705617144,0.609852121,0.498328555,10.06047793,5.909702168,6.221745958,3.939392295,2.651888482,1.735059118,1.28640252,1.019800359,6.670699874,3.658113598,2.764163761,1.661672344,0.915809999,0.538125692,0.299730466,0.131963392,13.70061205,21.17006555,20.63921569,20.964,14.11110838,151.7230605,0.54609,40.4707,58.195134,79.54302588,116.390268,8.953097538,58.195134,-2.908100782,145.2150395,11.17038765,6.471680377,139,2,5,7,3,0,0,0,0,5,0,0,0,1,1,0,0,4,0,0,4,0,0,4,0,1,2,0,0,1,0,0,0,0,1,3,0,0,1,0,1.33192543,45.64414399,3.873443878,20.42219168,0.0,0.0,0.0,0.0,31.09040044,0.0,0.0,0.0,0.754394369,0.577531061,0.0,2.404593621,0.0,2.404593621,0.0,0.0,4.874140947,0.0,-1.093752625,0.093055556,0.0,0.0,4.955882937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.509909297,32.17835176,0.0,0.0,0.0,0.0,0.0,-5.193513794,4.955882937,-1.093752625,6.290770997,0.0,0.0,0.0,0.0,3.73869018,0.0,0.0,0.0,0.0,0.0,1.217417695,-1.093752625,0.044444444,0.0,4.955882937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.509909297,10.39330357,0.0,0.0,0.0,0.0,0.0,-5.193513794,10.89252409,1.219652778,7.840649688,0.0,0.0,0.0,0.0,8.217258838,0.0,0.0,0.0,0.0,0.0,1.219652778,0.048611111,4.955882937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.509909297,10.89252409,0.0,0.0,0.0,0.0,44.32407407,3.40954416,10.89252409,-5.193513794,1.630198374,5.517587868,3.892524093,29.28828798,4.654881897,3.744375945,28.35102419,6.06665,17.25,7.5,9.75,2.25,0.0,6.73166,18.61151,11.87985,2.42301,5.90968,3.48667,13.06,5,5,5,5,2,3,3.521928095,3.721928095,3.721928095,3.721928095,39.13559299,66.4385619,70.4385619,74.4385619,74.4385619,74.4385619,2.365148445,1.0,0.8,24.25832786,36.5340433,38.9340433,39.13560831,39.13560831,39.13560831,45.80548703,31.51585938,28.34323195,27.81446071,27.81446071,27.81446071,11.07692308,4.022160665,3.0,4,13,0,1.57,1.3124,0.0,0.0,0.0,0.0,3.301927249,7.065551058,0.0,1.310370697,0.0,1.301395274,0.0,0.0,0.0,0.0,0.947,0.67,0.685,1.799,1.16,6.22,19,20,20,22,24,22,0,0,0,153,2.995732274,3.650658241,3.993602992,4.392904753,4.848606441,5.114244277,5.410529357,0.0,0.0,0.0,6.576904711,4.688316993,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,7,4.5,2.222222222,1.0,0.502222222,0.479166667,0.244897959,0.0,40.15977112,61.19266093,80.31954224,6.178426326,40.15977112,-3.736235512,83.25881829,6.404524484,5.748540263,105.84,160.4927486,4.700439718,4.17438727,4.96284463,5.831882477,6.647688374,7.51479976,8.339739766,9.204422898,10.034121,10.89649856,93.60638473,3.295836866,4.634728988,0.0,6.154858094,0.0,7.74543561,0.0,9.369649154,9.592059086,201.0095787,10.05047894,25.01288816,15.21330158,9.581761798,2.377179928,252,17,0.117,64
-1.2824,1.64454976,30.0767,35.722344,11,11,27,19,8,8,4,4,3,0,0,0,6054.42848,6159.518854,8266.443866,8000.740301,6651.545333,5027.301504,5013.947487,4198.206098,2440.022556,7265.95668,8792.519112,12384.50585,11989.44904,10447.54617,8289.980072,7409.91456,6899.346924,5059.437006,234.516795,236.770124,390.478911,450.972469,425.86321,335.617613,272.405052,276.621934,204.413444,58.51091924,66.27773845,92.44656741,92.04534697,75.48927834,61.30693802,57.37406388,49.81385564,37.93802518,4402.450881,4153.62397,6880.913795,8389.382037,8021.623796,6463.445134,5137.43964,5070.741623,3833.246995,273.2134774,80.75462963,320.9446159,259.3983196,280.0694444,226.7902092,101.632716,331.2037037,127.5925926,224.2380919,219.9828162,183.6987526,150.9573642,135.7458231,128.9051668,156.685859,135.4260032,101.6676065,269.1095067,314.0185397,275.2112411,226.2160195,213.215228,212.5635916,231.55983,222.5595782,210.8098752,8.685807222,8.677309133,8.508914509,8.691085918,8.605579821,8.512657875,8.923288194,8.517226833,1.606898569,1.580751049,163.0537363,148.3437132,152.9091955,158.2902271,163.7066081,165.7293624,160.5449888,163.5723104,159.7186248,10.11901768,2.884093915,7.132102576,4.894307917,5.715702948,5.815133569,3.176022377,10.68399044,5.316358025,0.586988626,-0.401222636,0.216578052,-0.089590428,-0.04790257,-0.371655801,0.299171991,2253.392675,360.2095457,110.3778566,245.5262184,-406.7656919,208.393175,-139.2257415,-523.768394,-904.1394512,1228.083162,135.4040756,-254.4499265,-199.8260805,-209.916495,142.6467503,79.00448318,-39.15033858,-342.9788808,3.56171763,0.236770088,2.18257358,-0.565819829,-0.548407698,-0.32132865,-1.140968894,2.222766203,-1.679052152,13.13447163,-1.553714797,-1.25010272,-1.170144794,-3.585197012,3.477762664,-1.50870378,-0.474925354,-1.974897909,56.28878389,2.294708019,-11.22580399,-12.48955377,-10.87465394,14.00017678,-0.424751588,4.579325507,-7.662365215,117.7112546,-37.30117384,65.69994623,-34.92230582,-21.73388085,-6.791501197,-57.3376212,109.9883647,-22.83337708,0.021740319,-0.01432938,83.45898796,12.86462663,2.452841258,4.632570159,-8.301340652,5.343414743,-4.350804423,-16.89575464,-37.67247713,45.48456156,4.835859842,-5.654442811,-3.770303405,-4.284010101,3.657608982,2.468890099,-1.262914148,-14.2907867,2.084769774,-0.249462311,-0.013273487,0.147720178,-0.319265217,4.359676098,-1.33218478,1.459998805,-0.65891143,-0.443548589,-0.174141056,-1.791800663,3.548011763,-0.951390712,-0.534225994,0.443908352,-0.132955044,-0.451389096,-0.314189831,0.543546081,-0.530343466,0.813824624,-0.218225091,1.499701461,0.643657254,1.141388048,1.223039797,1.1459193,1.361089132,1.254371549,1.135945661,0.596017462,1.533293234,1.26434507,0.997474287,1.098539336,0.893644015,1.07746919,1.282004355,0.390084547,1.258754829,71.54344496,36.2286041,55.38839808,73.3902006,3.862642137,36.2286041,3.446428571,-2.650770054,136.2401922,7.170536431,9.337396949,71.53758895,36.2229854,55.37958766,73.38208708,3.862215109,36.2229854,3.443139138,-2.650468298,136.180548,7.167397265,9.336564972,134.7312022,66.16533118,103.3571664,133.0980368,7.005159832,66.16533118,-2.4005398,-5.858470465,118.3565507,6.229292143,9.070033201,111.3477207,56.55841011,87.98057406,112.9305992,5.943715748,56.55841011,1.769099486,-8.047508343,140.6253008,7.401331618,9.397587932,125.9811983,60.07577877,93.53378696,124.4977777,6.552514618,60.07577877,-5.129490537,-6.031039633,106.9511233,5.629006489,8.877506683,119.8980831,60.61545837,94.23782774,121.0906185,6.373190446,60.61545837,1.3328336,-7.461080619,147.6045614,7.768661127,9.489619949,418.8854584,203.9848152,330.2686297,415.537949,21.87041837,203.9848152,-7.066964286,0.152434026,-3.573944444,150.9998437,7.947360193,9.532829723,0,31.9745629,-0.226551503,0.320473903,6.916251667,12.62489294,20,28,24,13,5,4,4,15,25.297656,4.780359513,4.713215993,3.977907822,3.618849201,2.619181914,2.485295371,2.461599651,2.239979493,0.808782907,0.480164253,0.310513972,3.455936554,3.187431661,2.645815032,2.424245451,2.013830118,1.790281213,0.991399668,0.761250579,0.609976596,3.60626174,3.377827291,2.771820215,2.579023954,2.374559486,2.254393921,0.798620231,0.71316855,3.549358937,3.343070451,2.665925019,2.445505015,1.995140446,1.834569464,0.93106889,0.717770461,0.592413157,3.363732683,2.838078588,2.649737672,2.498959135,2.335755452,1.472978337,1.02972382,0.738564276,0.669292021,4.87089879,3.758020227,3.733333333,3.733333333,3.720990693,3.040873117,2.7438039,1.112763004,0.870442603,0.622429136,0.493595861,0,6,0,0,0,0,2.909301499,0.887585039,4.227690067,5.57658175,6.609543403,1.475464387,1.568122488,1.531146566,14.09601184,8.788641693,9.269665969,6.291090658,4.841666104,3.39363931,2.073433433,1.391625678,10.44024696,6.303335373,5.138876872,3.467099127,2.231885296,1.333895342,0.718600161,0.405403919,19.61952616,28.75710124,28.10196078,28.48,20.95948743,205.1248946,1.41927,60.9661,119.216439,173.1872016,238.432878,12.54909884,119.216439,-3.539536174,186.9648006,9.840252661,9.938748697,309,2,7,8,5,1,0,4,0,2,0,0,0,0,1,1,0,5,0,0,5,0,0,5,0,0,3,0,0,1,1,0,0,2,0,4,0,0,2,0,1.048156692,51.95257247,8.448255036,23.3191719,-1.308518974,0.0,14.17301423,0.0,14.17342684,0.0,0.0,0.0,0.0,0.584941671,0.463215021,2.665384431,0.0,2.665384431,0.0,0.0,7.976525696,0.0,0.0,0.47172934,0.0,0.0,5.082203686,0.0,2.427705761,0.0,0.0,0.0,7.13331218,0.0,0.0,0.0,46.67967064,0.0,0.0,0.0,0.0,-2.237007616,-10.73784339,-2.237007616,0.008205257,-1.036215529,-1.308518974,0.0,1.420066265,0.0,7.086713422,0.0,0.0,0.0,0.0,0.0,1.500837073,0.0,0.008205257,0.0,5.082203686,0.0,2.427705761,0.0,0.0,0.0,3.515137314,0.0,0.0,0.0,11.22458731,0.0,0.0,0.0,0.0,-2.237007616,-5.387397644,12.11524802,1.717859363,6.565728857,0.0,0.0,5.19939744,0.0,7.086713422,0.0,0.0,0.0,0.0,0.0,1.717859363,0.237608182,5.082203686,0.0,2.427705761,0.0,0.0,0.0,3.618174866,0.0,0.0,0.0,12.11524802,0.0,0.0,0.0,0.0,56.7962963,2.989278752,12.11524802,-5.387397644,0.642743798,5.711471718,5.115248016,41.79037302,4.908791913,4.907598734,38.69988843,9.43331,27.75,11.75,16.0,4.25,0.5,11.05785,31.30939,20.25154,3.5667,8.78862,5.22193,58.11,8,8,8,8,2,3,3.704349429,4.134336113,4.236368984,4.236368984,59.62707506,88.40779411,100.0174346,111.6270751,114.3819626,114.3819626,2.546477315,1.480524757,1.050538073,30.26776645,42.43359744,48.09966301,51.87488709,51.97771837,51.97771837,70.51228895,51.13359525,42.27691475,35.53183196,35.20757687,35.20757687,15.39,5.78,3.98615917,4,19,0,1.13,1.9281,0.0,0.0,0.0,0.0,6.083643419,4.000913746,0.0,0.965489385,0.0,1.301395274,0.0,0.0,1.650963624,0.0,0.715,1.496,1.552,3.337,2.349,10.313,30,34,40,43,42,43,37,32,28,368,3.417726684,4.123093976,4.495634299,4.988304474,5.318426319,5.471482548,5.687610748,5.620627289,5.752175735,6.000099037,7.635318983,5.622367527,2,1,1,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,4,5,0,5,10,6.5,2.888888889,1.6875,1.138888889,0.541944444,0.397641723,0.230938209,79.37094978,120.6077519,158.7418996,8.354836819,79.37094978,-7.165893744,134.1703618,7.061597989,9.308309663,177.11,221.9041446,5.247927513,4.615120517,5.433722004,6.333279628,7.177018766,8.0730912,8.927048648,9.820594954,10.68007934,11.57176968,111.6317247,3.713572067,5.081404365,2.397895273,6.618738984,4.59511985,8.226038429,6.605297921,9.869465304,10.12181955,319.9707677,11.85076918,37.55688172,30.98781318,9.725136662,11.47801407,731,26,0.243,100
